source,retrieved_at,ranking_scope,ranking_year,ranking,name,university_code,university_slug,country,country_code,country_ranking,score,indicator_alumni,indicator_award,indicator_hici,indicator_n_s,indicator_pub,indicator_pcp
arwu,2026-07-19T13:10:51+00:00,overall,2009,23,Swiss Federal Institute of Technology Zurich,,eth-zurich,Switzerland,CH,1,43.6,35.0,36.3,35.9,41.8,52.6,57.0
arwu,2026-07-19T13:10:51+00:00,overall,2009,24,Kyoto University,,kyoto-university,Japan,JP,2,42.7,34.6,34.9,38.4,34.6,67.3,31.0
arwu,2026-07-19T13:10:51+00:00,overall,2009,25,University of Illinois at Urbana-Champaign,,university-of-illinois-at-urbana-champaign,United States,US,19,42.4,36.2,36.6,42.9,35.9,59.7,26.8
arwu,2026-07-19T13:10:51+00:00,overall,2009,26,The Imperial College of Science,,imperial-college-london,United Kingdom,GB,4,41.9,18.1,37.4,40.4,35.9,61.7,39.4
arwu,2026-07-19T13:10:51+00:00,overall,2009,27,University of Toronto,,university-of-toronto,Canada,CA,1,40.5,24.4,19.3,39.1,35.1,78.2,27.5
arwu,2026-07-19T13:10:51+00:00,overall,2009,28,University of Minnesota,,university-of-minnesota-twin-cities,United States,US,20,40.4,31.4,16.3,49.7,35.3,67.5,24.6
arwu,2026-07-19T13:10:51+00:00,overall,2009,29,Washington University in St. Louis,,washington-university-in-st-louis,United States,US,21,39.5,21.9,26.0,39.1,41.3,55.0,40.1
arwu,2026-07-19T13:10:51+00:00,overall,2009,30,Northwestern University,,northwestern-university,United States,US,22,38.7,18.9,18.9,47.0,34.8,59.1,38.5
arwu,2026-07-19T13:10:51+00:00,overall,2009,31,Duke University,,duke-university,United States,US,23,37.1,18.1,0.0,47.0,41.7,63.0,40.0
arwu,2026-07-19T13:10:51+00:00,overall,2009,32,New York University,,new-york-university,United States,US,24-25,36.9,33.2,24.5,39.7,33.1,52.9,25.8
arwu,2026-07-19T13:10:51+00:00,overall,2009,32,Rockefeller University,,rockefeller-university,United States,US,24-25,36.9,19.7,58.6,29.0,41.9,21.6,37.6
arwu,2026-07-19T13:10:51+00:00,overall,2009,34,University of Colorado at Boulder,,university-of-colorado-at-boulder,United States,US,26,36.4,14.5,30.8,39.1,39.8,45.2,30.6
arwu,2026-07-19T13:10:51+00:00,overall,2009,35,"University of California, Santa Barbara",,university-of-california-santa-barbara,United States,US,27,35.0,0.0,35.3,41.7,33.8,42.3,35.2
arwu,2026-07-19T13:10:51+00:00,overall,2009,36,University of British Columbia,,university-of-british-columbia,Canada,CA,2,34.4,18.1,18.9,31.6,31.3,64.8,23.7
arwu,2026-07-19T13:10:51+00:00,overall,2009,37,"University of Maryland, College Park",,university-of-maryland-college-park,United States,US,28,34.1,22.5,20.0,40.4,28.1,53.6,26.1
arwu,2026-07-19T13:10:51+00:00,overall,2009,38,The University of Texas at Austin,,the-university-of-texas-at-austin,United States,US,29,34.0,18.9,16.7,46.5,27.7,54.3,21.6
arwu,2026-07-19T13:10:51+00:00,overall,2009,39,University of North Carolina at Chapel Hill,,university-of-north-carolina-at-chapel-hill,United States,US,30,33.4,10.9,16.3,39.1,27.0,60.4,28.9
arwu,2026-07-19T13:10:51+00:00,overall,2009,40,Pierre and Marie Curie University - Paris 6,,pierre-and-marie-curie-university-paris-6,France,FR,1,33.3,35.7,23.6,22.9,27.7,59.3,21.7
arwu,2026-07-19T13:10:51+00:00,overall,2009,41,The University of Manchester,,the-university-of-manchester,United Kingdom,GB,5,33.0,23.8,18.9,28.1,28.5,58.3,29.9
arwu,2026-07-19T13:10:51+00:00,overall,2009,41,Vanderbilt University,,vanderbilt-university,United States,US,31,33.0,18.1,29.6,31.6,22.1,50.1,36.2
arwu,2026-07-19T13:10:51+00:00,overall,2009,43,University of Copenhagen,,university-of-copenhagen,Denmark,DK,1,32.7,26.8,24.2,26.2,24.8,54.5,33.2
arwu,2026-07-19T13:10:51+00:00,overall,2009,43,University of Paris Sud (Paris 11),,university-of-paris-sud-paris-11,France,FR,2,32.7,32.5,46.2,14.5,20.1,50.3,23.9
arwu,2026-07-19T13:10:51+00:00,overall,2009,45,Pennsylvania State University - University Park,,pennsylvania-state-university-university-park,United States,US,32,32.5,12.2,0.0,45.9,37.6,56.9,24.1
arwu,2026-07-19T13:10:51+00:00,overall,2009,46,"University of California, Irvine",,university-of-california-irvine,United States,US,33-34,32.4,0.0,29.4,37.0,26.1,48.9,32.8
arwu,2026-07-19T13:10:51+00:00,overall,2009,46,University of Southern California,,university-of-southern-california,United States,US,33-34,32.4,0.0,26.8,37.7,27.0,52.8,27.1
arwu,2026-07-19T13:10:51+00:00,overall,2009,48,The University of Texas Southwestern Medical Center at Dallas,,the-university-of-texas-southwestern-medical-center-at-dallas,United States,US,35,32.2,21.2,33.2,30.8,27.8,39.1,31.1
arwu,2026-07-19T13:10:51+00:00,overall,2009,49,"University of California, Davis",,university-of-california-davis,United States,US,36,31.8,0.0,0.0,46.5,31.0,62.6,29.9
arwu,2026-07-19T13:10:51+00:00,overall,2009,50,Karolinska Institute,,karolinska-institute,Sweden,SE,1,31.7,26.8,27.3,31.6,19.4,49.6,25.8
arwu,2026-07-19T13:10:51+00:00,overall,2009,50,University of Pittsburgh,,university-of-pittsburgh,United States,US,37,31.7,21.9,0.0,42.3,24.1,62.6,28.7
arwu,2026-07-19T13:10:51+00:00,overall,2009,52,Utrecht University,,utrecht-university,Netherlands,NL,1,31.5,26.8,20.9,28.1,30.5,48.2,25.1
arwu,2026-07-19T13:10:51+00:00,overall,2009,53,The University of Edinburgh,,the-university-of-edinburgh,United Kingdom,GB,6,31.0,19.7,16.7,27.1,32.2,50.1,30.5
arwu,2026-07-19T13:10:51+00:00,overall,2009,54,University of Zurich,,university-of-zurich,Switzerland,CH,2,30.9,10.9,26.8,24.6,28.5,49.0,32.5
arwu,2026-07-19T13:10:51+00:00,overall,2009,55,Rutgers,,rutgers-the-state-university-of-new-jersey-new-brunswick,United States,US,38,30.4,13.4,20.0,40.4,25.8,43.4,23.6
arwu,2026-07-19T13:10:51+00:00,overall,2009,55,University of Munich,,university-of-munich,Germany,DE,1,30.4,32.3,22.9,16.2,24.5,52.5,31.4
arwu,2026-07-19T13:10:51+00:00,overall,2009,57,Technical University Munich,,technical-university-of-munich,Germany,DE,2,30.2,40.1,23.6,25.1,18.1,45.2,30.4
arwu,2026-07-19T13:10:51+00:00,overall,2009,58,University of Florida,,university-of-florida,United States,US,39,29.8,19.7,0.0,37.0,21.2,64.1,26.4
arwu,2026-07-19T13:10:51+00:00,overall,2009,59,Carnegie Mellon University,,carnegie-mellon-university,United States,US,40,29.6,30.4,32.8,30.8,14.6,35.1,31.0
arwu,2026-07-19T13:10:51+00:00,overall,2009,59,The Australian National University,,the-australian-national-university,Australia,AU,1,29.6,15.5,12.6,36.3,27.2,44.1,32.2
arwu,2026-07-19T13:10:51+00:00,overall,2009,61,University of Bristol,,university-of-bristol,United Kingdom,GB,7,29.5,9.5,17.9,29.0,28.6,46.7,33.7
arwu,2026-07-19T13:10:51+00:00,overall,2009,62,The Ohio State University - Columbus,,the-ohio-state-university-columbus,United States,US,41,29.1,15.5,0.0,41.7,20.9,61.3,20.2
arwu,2026-07-19T13:10:51+00:00,overall,2009,63,University of Heidelberg,,heidelberg-university,Germany,DE,3,28.7,17.3,27.2,17.8,22.5,49.0,29.5
arwu,2026-07-19T13:10:51+00:00,overall,2009,64,The Hebrew University of Jerusalem,,the-hebrew-university-of-jerusalem,Israel,IL,1,28.6,28.9,20.0,24.1,22.6,43.9,28.5
arwu,2026-07-19T13:10:51+00:00,overall,2009,65,King's College London,,kings-college-london,United Kingdom,GB,8,28.5,14.5,23.1,29.0,15.0,49.2,30.4
arwu,2026-07-19T13:10:51+00:00,overall,2009,65,McGill University,,mcgill-university,Canada,CA,3,28.5,25.0,0.0,32.4,22.8,58.6,24.9
arwu,2026-07-19T13:10:51+00:00,overall,2009,65,Purdue University - West Lafayette,,purdue-university-west-lafayette,United States,US,42,28.5,16.4,16.7,29.9,21.9,51.7,20.9
arwu,2026-07-19T13:10:51+00:00,overall,2009,65,University of Oslo,,university-of-oslo,Norway,NO,1,28.5,22.5,33.4,17.8,16.1,45.6,29.2
arwu,2026-07-19T13:10:51+00:00,overall,2009,69,Brown University,,brown-university,United States,US,43,28.4,16.4,13.6,31.6,28.6,41.0,30.7
arwu,2026-07-19T13:10:51+00:00,overall,2009,70,Ecole Normale Superieure - Paris,,ecole-normale-superieure-paris,France,FR,3,28.1,52.1,24.5,12.6,17.9,27.6,57.1
arwu,2026-07-19T13:10:51+00:00,overall,2009,71,Osaka University,,osaka-university,Japan,JP,3,27.8,10.9,0.0,26.2,27.8,62.0,28.3
arwu,2026-07-19T13:10:51+00:00,overall,2009,72,Leiden University,,leiden-university,Netherlands,NL,2,27.7,21.9,15.5,29.0,17.9,47.2,29.1
arwu,2026-07-19T13:10:51+00:00,overall,2009,72,University of Helsinki,,university-of-helsinki,Finland,FI,1,27.7,16.4,17.9,21.8,20.7,51.8,29.2
arwu,2026-07-19T13:10:51+00:00,overall,2009,74,Boston University,,boston-university,United States,US,44,27.3,13.4,11.5,29.9,24.8,51.5,17.9
arwu,2026-07-19T13:10:51+00:00,overall,2009,75,University of Melbourne,,the-university-of-melbourne,Australia,AU,2,27.2,13.4,14.1,22.9,17.2,58.5,26.7
arwu,2026-07-19T13:10:51+00:00,overall,2009,76,Uppsala University,,uppsala-university,Sweden,SE,2,27.1,22.5,32.2,12.6,17.6,48.3,20.6
arwu,2026-07-19T13:10:51+00:00,overall,2009,77,Moscow State University,,moscow-state-university,Russia,RU,1,26.9,47.9,34.2,0.0,8.2,48.7,31.7
arwu,2026-07-19T13:10:51+00:00,overall,2009,77,University of Arizona,,university-of-arizona,United States,US,45-46,26.9,0.0,0.0,29.9,36.5,51.7,25.5
arwu,2026-07-19T13:10:51+00:00,overall,2009,77,University of Rochester,,university-of-rochester,United States,US,45-46,26.9,28.9,8.9,27.1,19.4,43.4,35.5
arwu,2026-07-19T13:10:51+00:00,overall,2009,80,University of Utah,,university-of-utah,United States,US,47,26.6,0.0,11.5,30.8,27.3,47.2,25.9
arwu,2026-07-19T13:10:51+00:00,overall,2009,81,The University of Sheffield,,the-university-of-sheffield,United Kingdom,GB,9,26.3,20.4,14.1,21.8,23.0,44.6,28.5
arwu,2026-07-19T13:10:51+00:00,overall,2009,82,Nagoya University,,nagoya-university,Japan,JP,4,26.0,25.0,14.1,16.2,22.6,48.1,25.9
arwu,2026-07-19T13:10:51+00:00,overall,2009,83,University of Nottingham,,university-of-nottingham,United Kingdom,GB,10,25.9,13.4,20.0,24.1,15.1,46.4,28.3
arwu,2026-07-19T13:10:51+00:00,overall,2009,84,Tohoku University,,tohoku-university,Japan,JP,5,25.8,16.4,0.0,21.8,22.3,59.7,27.5
arwu,2026-07-19T13:10:51+00:00,overall,2009,85,University of Basel,,university-of-basel,Switzerland,CH,3,25.6,22.5,17.1,22.9,19.4,36.1,35.5
arwu,2026-07-19T13:10:51+00:00,overall,2009,86,Michigan State University,,michigan-state-university,United States,US,48,25.5,10.9,0.0,37.0,19.8,52.4,18.8
arwu,2026-07-19T13:10:51+00:00,overall,2009,87,Case Western Reserve University,,case-western-reserve-university,United States,US,49,25.3,35.4,11.5,21.8,15.1,41.6,31.3
arwu,2026-07-19T13:10:51+00:00,overall,2009,88,Stockholm University,,stockholm-university,Sweden,SE,3,25.2,25.6,29.6,16.2,19.2,35.1,19.6
arwu,2026-07-19T13:10:51+00:00,overall,2009,88,Texas A&M University - College Station,,texas-a-m-university,United States,US,50,25.2,0.0,0.0,33.2,23.9,54.9,21.1
arwu,2026-07-19T13:10:51+00:00,overall,2009,90,University of Goettingen,,university-of-goettingen,Germany,DE,4,24.9,33.7,20.0,14.5,16.6,40.7,25.6
arwu,2026-07-19T13:10:51+00:00,overall,2009,91,McMaster University,,mcmaster-university,Canada,CA,4,24.6,14.5,18.9,22.9,14.4,45.3,22.6
arwu,2026-07-19T13:10:51+00:00,overall,2009,91,University of Virginia,,university-of-virginia,United States,US,51,24.6,0.0,0.0,33.2,27.0,46.8,25.8
arwu,2026-07-19T13:10:51+00:00,overall,2009,93,Indiana University Bloomington,,indiana-university-bloomington,United States,US,52,24.4,12.2,17.9,26.2,19.3,40.4,18.2
arwu,2026-07-19T13:10:51+00:00,overall,2009,94,Arizona State University - Tempe,,arizona-state-university,United States,US,53,24.3,0.0,14.1,22.9,27.6,44.4,19.1
arwu,2026-07-19T13:10:51+00:00,overall,2009,94,University of Birmingham,,university-of-birmingham,United Kingdom,GB,11,24.3,21.9,10.9,21.8,15.5,45.4,27.4
arwu,2026-07-19T13:10:51+00:00,overall,2009,94,University of Sydney,,university-of-sydney,Australia,AU,3,24.3,17.3,0.0,20.5,18.4,57.4,27.0
arwu,2026-07-19T13:10:51+00:00,overall,2009,97,Aarhus University,,aarhus-university,Denmark,DK,2,24.2,13.4,18.9,7.3,24.0,47.6,26.6
arwu,2026-07-19T13:10:51+00:00,overall,2009,98,University of Bonn,,university-of-bonn,Germany,DE,5,24.1,17.3,20.0,14.5,20.9,41.1,24.7
arwu,2026-07-19T13:10:51+00:00,overall,2009,99,Rice University,,rice-university,United States,US,54,23.9,18.9,21.9,21.8,18.0,30.7,29.5
arwu,2026-07-19T13:10:51+00:00,overall,2009,100,Emory University,,emory-university,United States,US,55,23.8,0.0,0.0,31.6,22.2,50.4,24.0
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,Baylor College of Medicine,,baylor-college-of-medicine,United States,US,56-70,,0.0,0.0,19.2,32.2,39.1,24.9
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,Catholic University of Leuven,,ku-leuven,Belgium,BE,1-4,,0.0,0.0,21.8,14.0,52.1,25.3
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,Catholic University of Louvain,,catholic-university-of-louvain,Belgium,BE,1-4,,12.2,13.6,17.8,13.9,40.4,27.0
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,Dartmouth College,,dartmouth-college,United States,US,56-70,,21.2,0.0,21.8,18.3,31.1,28.1
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,Georgia Institute of Technology,,georgia-institute-of-technology,United States,US,56-70,,14.5,0.0,25.1,22.9,45.3,28.1
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,Ghent University,,ghent-university,Belgium,BE,1-4,,7.7,15.5,16.2,11.0,52.7,30.1
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,Lund University,,lund-university,Sweden,SE,4,,25.6,0.0,25.1,17.7,50.7,18.4
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,Mayo Medical School,,mayo-clinic-alix-school-of-medicine,United States,US,56-70,,0.0,0.0,25.1,16.2,48.4,26.1
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,National Taiwan University,,national-taiwan-university,China-Taiwan,TW,1,,13.4,0.0,10.3,9.9,59.6,18.3
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,National University of Singapore,,national-university-of-singapore,Singapore,SG,1,,0.0,0.0,14.5,13.4,57.4,27.9
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,North Carolina State University - Raleigh,,north-carolina-state-university-raleigh,United States,US,56-70,,0.0,0.0,28.1,16.2,43.7,19.0
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,Oregon State University,,oregon-state-university,United States,US,56-70,,13.4,0.0,26.7,24.5,35.8,27.8
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,Swiss Federal Institute of Technology of Lausanne,,swiss-federal-institute-of-technology-lausanne,Switzerland,CH,4-5,,0.0,0.0,25.1,17.9,40.3,43.9
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,Technion-Israel Institute of Technology,,technion-israel-institute-of-technology,Israel,IL,2-3,,16.4,23.1,14.5,12.3,38.5,23.0
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,Tel Aviv University,,tel-aviv-university,Israel,IL,2-3,,0.0,0.0,24.1,17.1,50.0,26.7
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,The University of Georgia,,the-university-of-georgia,United States,US,56-70,,0.0,0.0,26.2,18.5,43.7,17.7
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,The University of Glasgow,,the-university-of-glasgow,United Kingdom,GB,12-15,,10.9,0.0,21.8,15.9,43.0,23.5
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,The University of Queensland,,the-university-of-queensland,Australia,AU,4-5,,14.5,0.0,12.6,22.5,53.5,26.3
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,The University of Western Australia,,the-university-of-western-australia,Australia,AU,4-5,,15.5,14.1,20.5,11.9,41.1,27.6
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,Tokyo Institute of Technology,,tokyo-institute-of-technology,Japan,JP,6,,14.5,0.0,21.8,23.8,45.8,30.4
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,Tufts University,,tufts-university,United States,US,56-70,,16.4,16.7,22.9,13.6,38.0,25.6
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University Libre Bruxelles,,universit-libre-de-bruxelles-ulb,Belgium,BE,1-4,,18.9,18.9,12.6,15.3,31.8,27.3
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Alberta,,university-of-alberta,Canada,CA,5-6,,13.4,0.0,20.5,20.4,54.8,21.8
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Amsterdam,,university-of-amsterdam,Netherlands,NL,3-6,,7.7,0.0,19.2,23.2,49.1,23.6
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,"University of California, Riverside",,university-of-california-riverside,United States,US,56-70,,0.0,0.0,27.1,31.7,30.6,30.8
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,"University of California, Santa Cruz",,university-of-california-santa-cruz,United States,US,56-70,,14.5,0.0,27.1,24.4,35.7,27.4
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Frankfurt,,goethe-university-frankfurt,Germany,DE,6-11,,35.0,8.9,19.2,16.8,38.9,24.6
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Freiburg,,university-of-freiburg,Germany,DE,6-11,,21.9,20.9,16.2,18.5,36.5,23.5
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Geneva,,university-of-geneva,Switzerland,CH,4-5,,25.6,0.0,20.5,22.2,35.3,23.9
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Groningen,,university-of-groningen,Netherlands,NL,3-6,,0.0,20.0,17.8,16.7,45.4,21.4
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Hawaii at Manoa,,university-of-hawaii-at-manoa,United States,US,56-70,,0.0,0.0,26.2,29.8,38.3,23.1
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Iowa,,university-of-iowa,United States,US,56-70,,0.0,0.0,33.2,21.9,48.0,21.1
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Leeds,,university-of-leeds,United Kingdom,GB,12-15,,19.7,0.0,12.6,21.9,43.6,23.9
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Liverpool,,university-of-liverpool,United Kingdom,GB,12-15,,20.4,15.5,12.6,18.9,40.7,28.0
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Mainz,,university-of-mainz,Germany,DE,6-11,,0.0,8.2,17.8,21.3,37.9,21.9
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Massachusetts Amherst,,university-of-massachusetts-amherst,United States,US,56-70,,15.5,0.0,33.2,17.9,36.7,22.3
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Massachusetts Chan Medical School,,university-of-massachusetts-medical-school-worcester,United States,US,56-70,,0.0,20.0,14.5,25.9,27.7,20.8
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Miami,,university-of-miami,United States,US,56-70,,0.0,0.0,24.1,18.7,41.2,23.9
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Milan,,university-of-milan,Italy,IT,1-3,,19.7,0.0,19.2,13.2,50.4,20.0
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Montreal,,university-of-montreal,Canada,CA,5-6,,13.4,0.0,14.5,17.0,51.8,20.1
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Muenster,,university-of-muenster,Germany,DE,6-11,,21.9,15.5,12.6,13.3,36.5,21.3
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Paris Diderot (Paris 7),,university-paris-diderot-paris-7,France,FR,4-5,,15.9,13.8,14.5,20.1,41.1,16.2
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Pisa,,university-of-pisa,Italy,IT,1-3,,16.4,23.6,16.2,5.3,38.4,18.5
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Roma - La Sapienza,,sapienza-university-of-rome,Italy,IT,1-3,,14.5,15.5,10.3,13.7,52.6,14.5
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Sao Paulo,,university-of-sao-paulo,Brazil,BR,1,,0.0,0.0,10.3,12.6,69.3,32.7
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Strasbourg,,university-of-strasbourg,France,FR,4-5,,25.6,22.5,17.8,16.2,34.5,19.0
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Sussex,,university-of-sussex,United Kingdom,GB,12-15,,0.0,22.8,19.2,15.0,26.9,31.1
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Tuebingen,,university-of-tuebingen,Germany,DE,6-11,,25.6,0.0,16.2,17.8,41.8,23.7
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Wageningen,,wageningen-university-research,Netherlands,NL,3-6,,0.0,0.0,29.0,14.8,38.1,27.0
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,University of Wuerzburg,,university-of-wuerzburg,Germany,DE,6-11,,21.9,8.9,23.5,14.4,36.3,22.5
arwu,2026-07-19T13:10:51+00:00,overall,2009,101-151,VU University Amsterdam,,vrije-universiteit-amsterdam,Netherlands,NL,3-6,,0.0,0.0,24.1,13.7,49.2,25.8
arwu,2026-07-19T13:10:51+00:00,overall,2009,152-200,Cardiff University,,cardiff-university,United Kingdom,GB,16-23,,0.0,16.3,7.3,17.7,40.6,23.4
arwu,2026-07-19T13:10:51+00:00,overall,2009,152-200,Colorado State University,,colorado-state-university,United States,US,71-90,,0.0,0.0,27.1,13.3,38.3,22.5
arwu,2026-07-19T13:10:51+00:00,overall,2009,152-200,Delft University of Technology,,delft-university-of-technology,Netherlands,NL,7-9,,13.4,0.0,7.3,23.1,37.5,17.0
arwu,2026-07-19T13:10:51+00:00,overall,2009,152-200,Erasmus University Rotterdam,,erasmus-university-rotterdam,Netherlands,NL,7-9,,0.0,15.5,21.8,5.4,30.3,18.4
arwu,2026-07-19T13:10:51+00:00,overall,2009,152-200,Florida State University,,florida-state-university,United States,US,71-90,,0.0,0.0,20.5,20.4,39.7,19.8
arwu,2026-07-19T13:10:51+00:00,overall,2009,152-200,George Mason University,,george-mason-university,United States,US,71-90,,0.0,32.2,10.3,5.6,26.8,19.4
arwu,2026-07-19T13:10:51+00:00,overall,2009,152-200,Hokkaido University,,hokkaido-university,Japan,JP,7-9,,0.0,0.0,16.2,15.9,48.9,20.8
arwu,2026-07-19T13:10:51+00:00,overall,2009,152-200,Iowa State University,,iowa-state-university,United States,US,71-90,,0.0,0.0,22.9,10.6,43.6,18.2
arwu,2026-07-19T13:10:51+00:00,overall,2009,152-200,Joseph Fourier University (Grenoble 1),,joseph-fourier-university-grenoble-1,France,FR,6-7,,0.0,15.5,10.3,18.2,38.0,17.1
