source,retrieved_at,ranking_scope,ranking_year,ranking,name,university_code,university_slug,country,country_code,country_ranking,score,indicator_alumni,indicator_award,indicator_hici,indicator_n_s,indicator_pub,indicator_pcp
arwu,2026-07-19T13:10:45+00:00,overall,2005,93,University of Utah,,university-of-utah,United States,US,52,24.6,0.0,0.0,30.4,31.4,45.5,24.8
arwu,2026-07-19T13:10:45+00:00,overall,2005,97,University of Roma - La Sapienza,,sapienza-university-of-rome,Italy,IT,1,24.5,16.6,15.8,11.1,21.8,54.6,15.1
arwu,2026-07-19T13:10:45+00:00,overall,2005,98,University of Birmingham,,university-of-birmingham,United Kingdom,GB,11,24.4,25.1,11.2,22.2,13.4,47.0,24.5
arwu,2026-07-19T13:10:45+00:00,overall,2005,99,Lund University,,lund-university,Sweden,SE,4,24.3,29.4,0.0,24.8,19.4,50.1,18.1
arwu,2026-07-19T13:10:45+00:00,overall,2005,100,Tufts University,,tufts-university,United States,US,53,23.9,18.8,17.1,20.8,19.1,37.4,25.2
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,Aarhus University,,aarhus-university,Denmark,DK,2,,15.4,19.3,7.9,22.3,41.6,22.4
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,Arizona State University - Tempe,,arizona-state-university,United States,US,54-71,,0.0,14.4,20.8,26.3,41.9,17.5
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,Baylor College of Medicine,,baylor-college-of-medicine,United States,US,54-71,,0.0,0.0,17.6,34.5,44.0,24.9
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,Catholic University of Leuven,,ku-leuven,Belgium,BE,1-4,,0.0,0.0,19.2,16.0,48.7,23.1
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,Catholic University of Louvain,,catholic-university-of-louvain,Belgium,BE,1-4,,14.0,13.9,13.6,8.3,44.7,26.9
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,College of France,,college-of-france,France,FR,5,,15.4,37.4,11.1,11.7,16.9,19.3
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,Dartmouth College,,dartmouth-college,United States,US,54-71,,24.3,0.0,20.8,22.0,33.0,29.1
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,Emory University,,emory-university,United States,US,54-71,,0.0,0.0,28.3,19.0,48.4,21.6
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,Georgia Institute of Technology,,georgia-institute-of-technology,United States,US,54-71,,16.6,0.0,23.6,19.0,43.9,25.8
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,Ghent University,,ghent-university,Belgium,BE,1-4,,8.9,15.8,15.7,9.1,48.8,27.2
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,Hokkaido University,,hokkaido-university,Japan,JP,6-9,,0.0,0.0,15.7,14.1,53.8,21.5
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,Kyushu University,,kyushu-university,Japan,JP,6-9,,0.0,0.0,13.6,21.3,52.8,21.6
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,Mayo Medical School,,mayo-clinic-alix-school-of-medicine,United States,US,54-71,,0.0,0.0,27.2,6.2,50.2,24.4
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,Nagoya University,,nagoya-university,Japan,JP,6-9,,0.0,14.4,15.7,20.5,52.3,25.1
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,National University of Singapore,,national-university-of-singapore,Singapore,SG,1,,0.0,0.0,15.7,13.8,56.7,25.7
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,North Carolina State University - Raleigh,,north-carolina-state-university-raleigh,United States,US,54-71,,0.0,0.0,29.4,17.8,44.3,19.0
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,Oregon State University,,oregon-state-university,United States,US,54-71,,15.4,0.0,24.8,25.7,36.6,27.1
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,Seoul National University,,seoul-national-university,South Korea,KR,1,,0.0,0.0,7.9,14.6,61.2,26.9
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,State University of New York at Stony Brook,,stony-brook-university,United States,US,54-71,,0.0,0.0,17.6,31.4,40.7,20.5
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,Technion-Israel Institute of Technology,,technion-israel-institute-of-technology,Israel,IL,2-4,,18.8,23.5,13.6,14.1,42.1,22.8
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,Tel Aviv University,,tel-aviv-university,Israel,IL,2-4,,0.0,0.0,24.8,20.1,54.7,26.9
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,The University of Georgia,,the-university-of-georgia,United States,US,54-71,,0.0,0.0,28.3,21.1,46.4,18.4
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,The University of Glasgow,,the-university-of-glasgow,United Kingdom,GB,12-15,,10.9,0.0,19.2,17.1,44.4,22.1
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,The University of Queensland,,the-university-of-queensland,Australia,AU,3-4,,16.6,0.0,7.9,19.9,50.1,18.9
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University Libre Bruxelles,,universit-libre-de-bruxelles-ulb,Belgium,BE,1-4,,28.1,19.3,0.0,12.8,37.8,29.1
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Alberta,,university-of-alberta,Canada,CA,5,,15.4,0.0,17.6,17.4,55.1,26.1
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Amsterdam,,university-of-amsterdam,Netherlands,NL,3-4,,8.9,0.0,19.2,22.2,50.1,23.1
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Bonn,,university-of-bonn,Germany,DE,6-11,,19.8,20.4,15.7,11.3,41.3,22.0
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,"University of California, Riverside",,university-of-california-riverside,United States,US,54-71,,0.0,0.0,28.3,25.9,36.5,27.0
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,"University of California, Santa Cruz",,university-of-california-santa-cruz,United States,US,54-71,,0.0,0.0,28.3,28.5,31.1,29.2
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Frankfurt,,goethe-university-frankfurt,Germany,DE,6-11,,36.6,9.1,17.6,16.5,37.9,22.4
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Geneva,,university-of-geneva,Switzerland,CH,4,,29.4,0.0,19.2,23.8,33.7,23.1
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Groningen,,university-of-groningen,Netherlands,NL,3-4,,0.0,20.4,13.6,18.5,43.2,19.8
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Hamburg,,university-of-hamburg,Germany,DE,6-11,,16.6,0.0,17.6,20.7,40.9,21.4
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Hawaii at Manoa,,university-of-hawaii-at-manoa,United States,US,54-71,,0.0,0.0,27.2,30.1,36.8,22.2
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Illinois at Chicago,,university-of-illinois-at-chicago,United States,US,54-71,,0.0,0.0,28.3,18.5,46.9,21.5
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Iowa,,university-of-iowa,United States,US,54-71,,0.0,0.0,31.4,22.7,50.8,20.9
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Leeds,,university-of-leeds,United Kingdom,GB,12-15,,22.6,0.0,11.1,22.9,45.0,23.0
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Liverpool,,university-of-liverpool,United Kingdom,GB,12-15,,23.5,15.8,13.6,18.1,42.4,22.6
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Massachusetts Amherst,,university-of-massachusetts-amherst,United States,US,54-71,,17.7,0.0,33.3,24.3,38.0,23.0
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Miami,,university-of-miami,United States,US,54-71,,0.0,0.0,26.1,16.4,41.7,23.4
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Milan,,university-of-milan,Italy,IT,2-3,,22.6,0.0,15.7,14.2,49.7,19.1
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Muenster,,university-of-muenster,Germany,DE,6-11,,25.1,15.8,11.1,14.8,38.3,20.7
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Pisa,,university-of-pisa,Italy,IT,2-3,,18.8,24.1,11.1,8.7,40.6,18.4
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Sao Paulo,,university-of-sao-paulo,Brazil,BR,1,,0.0,0.0,11.1,11.0,63.5,27.8
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Sussex,,university-of-sussex,United Kingdom,GB,12-15,,0.0,23.2,19.2,15.9,28.8,19.0
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Sydney,,university-of-sydney,Australia,AU,3-4,,19.8,0.0,19.2,17.8,54.5,19.7
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Tsukuba,,university-of-tsukuba,Japan,JP,6-9,,0.0,20.4,13.6,12.7,42.9,21.3
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Tuebingen,,university-of-tuebingen,Germany,DE,6-11,,29.4,0.0,15.7,22.4,43.7,23.6
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Virginia,,university-of-virginia,United States,US,54-71,,0.0,0.0,29.4,23.6,47.9,24.0
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,University of Wuerzburg,,university-of-wuerzburg,Germany,DE,6-11,,25.1,9.1,22.2,16.9,37.9,21.7
arwu,2026-07-19T13:10:45+00:00,overall,2005,101-152,Weizmann Institute of Science,,weizmann-institute-of-science,Israel,IL,2-4,,0.0,0.0,26.1,35.1,33.6,23.4
arwu,2026-07-19T13:10:45+00:00,overall,2005,153-202,Autonomous University of Madrid,,autonomous-university-of-madrid,Spain,ES,1-2,,19.8,0.0,13.6,11.4,36.3,18.2
arwu,2026-07-19T13:10:45+00:00,overall,2005,153-202,Brandeis University,,brandeis-university,United States,US,72-90,,25.1,0.0,7.9,26.1,20.3,27.4
arwu,2026-07-19T13:10:45+00:00,overall,2005,153-202,Cardiff University,,cardiff-university,United Kingdom,GB,16-19,,0.0,0.0,13.6,17.0,42.5,20.3
arwu,2026-07-19T13:10:45+00:00,overall,2005,153-202,Colorado State University,,colorado-state-university,United States,US,72-90,,0.0,0.0,27.2,14.8,37.6,21.7
arwu,2026-07-19T13:10:45+00:00,overall,2005,153-202,Erasmus University Rotterdam,,erasmus-university-rotterdam,Netherlands,NL,5-7,,0.0,15.8,15.7,11.0,29.8,17.0
arwu,2026-07-19T13:10:45+00:00,overall,2005,153-202,Florida State University,,florida-state-university,United States,US,72-90,,0.0,0.0,22.2,17.1,37.9,18.4
arwu,2026-07-19T13:10:45+00:00,overall,2005,153-202,Iowa State University,,iowa-state-university,United States,US,72-90,,0.0,0.0,24.8,11.5,45.0,18.4
arwu,2026-07-19T13:10:45+00:00,overall,2005,153-202,Joseph Fourier University (Grenoble 1),,joseph-fourier-university-grenoble-1,France,FR,6-8,,0.0,15.8,11.1,14.4,32.5,17.2
