source,retrieved_at,ranking_scope,ranking_year,ranking,name,university_code,university_slug,country,country_code,country_ranking,score,indicator_alumni,indicator_award,indicator_hici,indicator_n_s,indicator_pub,indicator_pcp
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,National Autonomous University of Mexico,,national-autonomous-university-of-mexico,Mexico,MX,1,,12.6,0.0,14.5,9.7,48.2,25.7
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,National Taiwan University,,national-taiwan-university,China-Taiwan,TW,1-2,,11.5,0.0,10.3,13.4,54.7,19.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,Oregon Health and Science University,,oregon-health-and-science-university,United States,US,62-71,,0.0,0.0,25.1,22.8,34.2,23.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,Oregon State University,,oregon-state-university,United States,US,62-71,,10.3,0.0,17.8,23.5,35.8,23.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,Queen Mary University of London,,queen-mary-university-of-london,United Kingdom,GB,16-21,,17.8,0.0,20.5,13.0,34.8,22.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,Sapienza University of Rome,,sapienza-university-of-rome,Italy,IT,1-2,,11.5,13.3,0.0,10.5,54.5,20.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,Sun Yat-sen University,,sun-yat-sen-university,China,CN,7-9,,0.0,0.0,14.5,10.3,58.0,19.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,Sungkyunkwan University,,sungkyunkwan-university,South Korea,KR,2-3,,0.0,0.0,10.3,13.1,50.3,24.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,Technical University of Denmark,,technical-university-of-denmark,Denmark,DK,3,,5.1,11.5,14.5,14.3,40.7,23.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,Tel Aviv University,,tel-aviv-university,Israel,IL,4,,0.0,0.0,10.3,18.8,49.0,26.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,The University of Auckland,,the-university-of-auckland,New Zealand,NZ,1,,13.6,0.0,14.5,12.5,42.2,23.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,The University of Glasgow,,the-university-of-glasgow,United Kingdom,GB,16-21,,7.3,0.0,22.9,17.9,42.3,23.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,Trinity College Dublin,,trinity-college-dublin,Ireland,IE,1,,15.4,13.3,17.8,14.0,31.1,20.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,TU Dresden,,tu-dresden,Germany,DE,9-14,,0.0,0.0,20.5,15.3,41.3,24.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,Université libre de Bruxelles (ULB),,universit-libre-de-bruxelles-ulb,Belgium,BE,3-4,,19.9,26.6,0.0,13.6,32.9,31.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,University of Barcelona,,university-of-barcelona,Spain,ES,1,,0.0,0.0,17.8,12.0,50.6,19.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,University of Bordeaux,,university-of-bordeaux,France,FR,7-9,,0.0,0.0,20.5,17.9,39.2,17.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,University of Buenos Aires,,university-of-buenos-aires,Argentina,AR,1,,14.5,24.0,0.0,8.6,35.2,22.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,"University of California, Riverside",,university-of-california-riverside,United States,US,62-71,,12.6,0.0,22.9,22.1,32.3,26.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,University of Delaware,,university-of-delaware,United States,US,62-71,,10.3,16.3,14.5,10.3,31.8,19.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,University of Erlangen-Nuremberg,,university-of-erlangen-nuremberg,Germany,DE,9-14,,0.0,0.0,22.9,15.9,40.5,24.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,University of Exeter,,university-of-exeter,United Kingdom,GB,16-21,,0.0,0.0,25.1,17.1,35.8,24.7
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,University of Gothenburg,,university-of-gothenburg,Sweden,SE,5,,0.0,15.4,14.5,14.1,42.6,21.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,University of Hawaii at Manoa,,university-of-hawaii-at-manoa,United States,US,62-71,,0.0,0.0,17.8,21.5,36.5,20.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,University of Innsbruck,,university-of-innsbruck,Austria,AT,1-2,,0.0,9.4,20.5,17.9,25.6,27.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,University of Iowa,,university-of-iowa,United States,US,62-71,,0.0,0.0,20.5,16.1,44.2,17.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,Kiel University,,university-of-kiel,Germany,DE,9-14,,10.3,13.3,20.5,13.4,29.4,20.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,University of Leipzig,,university-of-leipzig,Germany,DE,9-14,,11.5,13.3,17.8,9.5,34.0,21.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,University of Lisbon,,university-of-lisbon,Portugal,PT,1,,0.0,8.1,14.5,11.9,47.2,25.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,University of Massachusetts Amherst,,university-of-massachusetts-amherst,United States,US,62-71,,13.6,0.0,27.1,16.4,36.2,22.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,University of Massachusetts Chan Medical School,,university-of-massachusetts-medical-school-worcester,United States,US,62-71,,0.0,20.0,10.3,23.9,26.7,20.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,University of Miami,,university-of-miami,United States,US,62-71,,0.0,0.0,22.9,15.5,39.4,21.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,University of Montreal,,university-of-montreal,Canada,CA,6,,11.5,0.0,14.5,16.6,49.8,22.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,University of Padua,,university-of-padua,Italy,IT,1-2,,0.0,0.0,10.3,17.4,49.6,23.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,University of Paris Descartes (Paris 5),,university-of-paris-descartes-paris-5,France,FR,7-9,,11.5,9.4,14.5,14.1,41.0,17.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,University of Tuebingen,,university-of-tuebingen,Germany,DE,9-14,,22.4,0.0,10.3,17.3,41.2,24.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,University of Vienna,,university-of-vienna,Austria,AT,1-2,,13.6,0.0,17.8,22.6,36.5,26.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,University of Virginia,,university-of-virginia,United States,US,62-71,,0.0,0.0,10.3,27.3,43.5,18.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,University of Warwick,,university-of-warwick,United Kingdom,GB,16-21,,0.0,29.8,0.0,16.7,41.5,25.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,University of Wuerzburg,,university-of-wuerzburg,Germany,DE,9-14,,19.2,0.0,17.8,13.9,34.1,21.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,151-200,Xian Jiao Tong University,,xian-jiaotong-university,China,CN,7-9,,0.0,0.0,17.8,6.6,52.8,20.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Aalborg University,,aalborg-university,Denmark,DK,4,,0.0,0.0,25.1,6.4,32.7,20.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Autonomous University of Madrid,,autonomous-university-of-madrid,Spain,ES,2-3,,0.0,0.0,14.5,10.9,38.4,18.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Beijing Normal University,,beijing-normal-university,China,CN,10-18,,15.4,0.0,10.3,5.4,40.1,17.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Brandeis University,,brandeis-university,United States,US,72-98,,19.2,0.0,10.3,18.2,18.6,27.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Chalmers University of Technology,,chalmers-university-of-technology,Sweden,SE,6-8,,0.0,0.0,17.8,12.0,30.2,22.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Charles University in Prague,,charles-university-in-prague,Czech Republic,CZ,1,,8.9,0.0,14.5,8.0,44.6,21.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,City University of Hong Kong,,city-university-of-hong-kong,China-Hong Kong,HK,2-4,,0.0,0.0,20.5,2.1,39.1,23.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Claude Bernard University Lyon 1,,claude-bernard-university-lyon-1,France,FR,10-13,,10.3,0.0,0.0,19.4,40.5,15.7
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Colorado State University,,colorado-state-university,United States,US,72-98,,0.0,0.0,10.3,14.7,35.8,18.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Curtin University,,curtin-university,Australia,AU,9-14,,0.0,0.0,17.8,12.5,39.5,27.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Dartmouth College,,dartmouth-college,United States,US,72-98,,17.8,0.0,14.5,14.5,25.4,20.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Deakin University,,deakin-university,Australia,AU,9-14,,0.0,0.0,22.9,8.6,38.5,25.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Drexel University,,drexel-university,United States,US,72-98,,0.0,0.0,20.5,9.1,30.5,21.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Durham University,,durham-university,United Kingdom,GB,22-28,,0.0,0.0,17.8,15.3,35.5,22.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Eindhoven University of Technology,,eindhoven-university-of-technology,Netherlands,NL,10-11,,0.0,0.0,17.8,8.8,30.6,24.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Florida State University,,florida-state-university,United States,US,72-98,,0.0,0.0,10.3,14.4,38.0,19.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,George Mason University,,george-mason-university,United States,US,72-98,,0.0,31.9,0.0,7.0,28.1,19.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Huazhong University of Science and Technology,,huazhong-university-of-science-and-technology,China,CN,10-18,,0.0,0.0,10.3,8.5,56.7,18.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Indiana University-Purdue University at Indianapolis,,indiana-university-purdue-university-at-indianapolis,United States,US,72-98,,0.0,0.0,14.5,13.9,39.6,15.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Iowa State University,,iowa-state-university,United States,US,72-98,,0.0,0.0,14.5,13.5,39.4,19.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,James Cook University,,james-cook-university,Australia,AU,9-14,,0.0,0.0,14.5,15.7,28.3,27.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Jilin University,,jilin-university,China,CN,10-18,,0.0,0.0,0.0,8.9,54.2,14.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Karlsruhe Institute of Technology (KIT),,karlsruhe-institute-of-technology-kit,Germany,DE,15-21,,0.0,0.0,10.3,13.3,38.9,20.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,King Abdullah University of Science and Technology,,king-abdullah-university-of-science-and-technology,Saudi Arabia,SA,3,,0.0,0.0,29.0,12.5,24.5,19.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Korea Advanced Institute of Science and Technology,,korea-advanced-institute-of-science-and-technology,South Korea,KR,4-6,,0.0,0.0,14.5,15.2,39.8,32.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,KTH Royal Institute of Technology,,kth-royal-institute-of-technology,Sweden,SE,6-8,,0.0,14.9,0.0,11.5,39.2,25.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Kyushu University,,kyushu-university,Japan,JP,7-9,,0.0,0.0,10.3,12.2,44.4,18.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Laval University,,laval-university,Canada,CA,7-13,,0.0,0.0,14.5,9.0,38.1,17.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Maastricht University,,maastricht-university,Netherlands,NL,10-11,,0.0,0.0,17.8,4.2,43.3,27.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Macquarie University,,macquarie-university,Australia,AU,9-14,,0.0,0.0,25.1,10.7,35.2,27.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Medical University of South Carolina,,medical-university-of-south-carolina,United States,US,72-98,,0.0,0.0,17.8,4.0,31.0,40.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Medical University of Vienna,,medical-university-of-vienna,Austria,AT,3,,8.9,9.4,14.5,9.9,33.9,20.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Nanjing University,,nanjing-university,China,CN,10-18,,0.0,0.0,0.0,10.5,56.3,20.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,North Carolina State University - Raleigh,,north-carolina-state-university-raleigh,United States,US,72-98,,0.0,0.0,14.5,15.0,41.7,21.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Northeastern University,,northeastern-university-boston,United States,US,72-98,,0.0,0.0,17.8,17.2,31.5,21.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Paul Sabatier University (Toulouse 3),,paul-sabatier-university-toulouse-3,France,FR,10-13,,0.0,0.0,10.3,20.8,36.8,14.7
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Pohang University of Science and Technology,,pohang-university-of-science-and-technology,South Korea,KR,4-6,,0.0,0.0,10.3,13.6,30.1,35.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Polytechnic Institute of Milan,,polytechnic-university-of-milan,Italy,IT,3-8,,7.3,14.9,10.3,5.4,34.2,21.7
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Queen's University,,queens-university,Canada,CA,7-13,,0.0,21.0,0.0,10.7,33.9,22.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Queensland University of Technology,,queensland-university-of-technology,Australia,AU,9-14,,0.0,0.0,17.8,4.0,37.0,21.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,RWTH Aachen University,,rwth-aachen-university,Germany,DE,15-21,,0.0,0.0,22.9,6.4,40.8,23.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Sichuan University,,sichuan-university,China,CN,10-18,,0.0,0.0,10.3,7.4,56.4,16.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Soochow University,,soochow-university-china,China,CN,10-18,,0.0,0.0,17.8,6.2,45.2,17.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,South China University of Technology,,south-china-university-of-technology,China,CN,10-18,,0.0,0.0,17.8,3.0,43.1,17.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Southeast University,,southeast-university,China,CN,10-18,,0.0,0.0,20.5,4.4,45.4,17.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Stony Brook University,,stony-brook-university,United States,US,72-98,,0.0,0.0,10.3,19.6,38.1,18.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Swedish University of Agricultural Sciences,,swedish-university-of-agricultural-sciences,Sweden,SE,6-8,,0.0,0.0,14.5,14.0,28.4,25.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,The Chinese University of Hong Kong,,the-chinese-university-of-hong-kong,China-Hong Kong,HK,2-4,,0.0,14.1,0.0,8.6,43.1,23.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,The Hong Kong University of Science and Technology,,the-hong-kong-university-of-science-and-technology,China-Hong Kong,HK,2-4,,0.0,0.0,20.5,9.9,32.8,27.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,The University of Calgary,,the-university-of-calgary,Canada,CA,7-13,,0.0,0.0,17.8,12.6,44.9,19.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,The University of Dundee,,the-university-of-dundee,United Kingdom,GB,22-28,,0.0,0.0,20.5,17.4,24.8,24.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,The University of Georgia,,the-university-of-georgia,United States,US,72-98,,0.0,0.0,14.5,17.8,43.1,18.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,The University of New Mexico - Albuquerque,,the-university-of-new-mexico-albuquerque,United States,US,72-98,,0.0,0.0,10.3,15.9,35.6,16.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,The University of Texas Health Science Center at Houston,,the-university-of-texas-health-science-center-at-houston,United States,US,72-98,,0.0,15.4,14.5,14.1,33.3,16.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Tokyo Institute of Technology,,tokyo-institute-of-technology,Japan,JP,7-9,,12.6,0.0,0.0,15.3,37.4,23.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Toulouse School of Economics,,toulouse-school-of-economics,France,FR,10-13,,0.0,29.8,10.3,,10.1,18.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Aberdeen,,university-of-aberdeen,United Kingdom,GB,22-28,,0.0,13.3,10.3,11.7,30.9,21.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Alabama at Birmingham,,university-of-alabama-at-birmingham,United States,US,72-98,,0.0,0.0,22.9,9.4,40.1,16.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Antwerp,,university-of-antwerp,Belgium,BE,5-6,,0.0,0.0,14.5,10.7,37.1,28.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Belgrade,,university-of-belgrade,Serbia,RS,1,,0.0,0.0,10.3,4.4,43.7,22.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Bergen,,university-of-bergen,Norway,NO,3,,0.0,0.0,10.3,16.0,37.3,21.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Ruhr University Bochum,,university-of-bochum,Germany,DE,15-21,,0.0,0.0,17.8,9.4,35.5,20.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Bologna,,university-of-bologna,Italy,IT,3-8,,0.0,0.0,14.5,8.8,47.6,18.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Cape Town,,university-of-cape-town,South Africa,ZA,1-2,,18.5,0.0,10.3,12.6,38.1,21.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Cincinnati,,university-of-cincinnati,United States,US,72-98,,0.0,0.0,17.8,10.2,38.8,16.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Cologne,,university-of-cologne,Germany,DE,15-21,,0.0,11.5,0.0,21.3,38.7,22.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of East Anglia,,university-of-east-anglia,United Kingdom,GB,22-28,,13.6,0.0,10.3,15.2,27.6,21.7
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Florence,,university-of-florence,Italy,IT,3-8,,0.0,0.0,14.5,10.2,39.3,20.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Granada,,university-of-granada,Spain,ES,2-3,,0.0,0.0,22.9,5.3,40.7,16.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Hamburg,,university-of-hamburg,Germany,DE,15-21,,11.5,0.0,0.0,21.7,37.4,21.7
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Houston,,university-of-houston,United States,US,72-98,,0.0,0.0,17.8,11.6,37.3,21.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Illinois at Chicago,,university-of-illinois-at-chicago,United States,US,72-98,,0.0,0.0,14.5,11.8,43.6,17.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Kansas,,university-of-kansas,United States,US,72-98,,11.5,0.0,14.5,14.4,40.3,15.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Lausanne,,university-of-lausanne,Switzerland,CH,7,,0.0,0.0,14.5,23.5,35.2,23.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Leicester,,university-of-leicester,United Kingdom,GB,22-28,,0.0,0.0,10.3,18.9,32.3,20.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Lorraine,,university-of-lorraine,France,FR,10-13,,11.5,16.3,0.0,10.5,33.1,19.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Mainz,,university-of-mainz,Germany,DE,15-21,,0.0,7.7,0.0,16.2,36.5,20.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,"University of Maryland, Baltimore",,university-of-maryland-baltimore,United States,US,72-98,,0.0,0.0,14.5,13.9,38.5,16.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Milan,,university-of-milan,Italy,IT,3-8,,17.0,0.0,0.0,10.3,47.4,23.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Missouri - Columbia,,university-of-missouri-columbia,United States,US,72-98,,8.9,0.0,17.8,13.9,37.6,16.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Nebraska - Lincoln,,university-of-nebraska-lincoln,United States,US,72-98,,17.0,0.0,14.5,13.7,35.1,19.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Notre Dame,,university-of-notre-dame,United States,US,72-98,,12.6,0.0,22.9,13.6,31.1,21.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Ottawa,,university-of-ottawa,Canada,CA,7-13,,0.0,0.0,14.5,16.1,44.4,21.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Pisa,,university-of-pisa,Italy,IT,3-8,,13.6,23.1,0.0,6.2,36.7,22.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of South Florida,,university-of-south-florida,United States,US,72-98,,0.0,0.0,20.5,8.9,40.8,19.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Sussex,,university-of-sussex,United Kingdom,GB,22-28,,0.0,22.4,0.0,13.8,29.8,24.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Tasmania,,university-of-tasmania,Australia,AU,9-14,,0.0,0.0,10.3,15.4,31.6,25.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of the Witwatersrand,,university-of-the-witwatersrand,South Africa,ZA,1-2,,18.5,0.0,14.5,15.7,35.2,21.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Tsukuba,,university-of-tsukuba,Japan,JP,7-9,,0.0,19.6,0.0,11.4,35.8,16.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Turin,,university-of-turin,Italy,IT,3-8,,15.4,0.0,14.5,7.7,41.7,21.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Ulm,,university-of-ulm,Germany,DE,15-21,,0.0,0.0,20.5,13.6,30.3,19.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Victoria,,university-of-victoria,Canada,CA,7-13,,0.0,0.0,17.8,12.4,29.4,21.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of Waterloo,,university-of-waterloo,Canada,CA,7-13,,0.0,0.0,14.5,12.8,43.2,23.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,University of York,,university-of-york,United Kingdom,GB,22-28,,0.0,0.0,10.3,16.8,33.5,21.1
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Virginia Commonwealth University,,virginia-commonwealth-university,United States,US,72-98,,10.3,14.1,14.5,6.7,35.5,14.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Vrije Universiteit Brussel (VUB),,vrije-universiteit-brussel-vub,Belgium,BE,5-6,,13.6,0.0,10.3,10.5,31.8,28.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Western University,,western-university,Canada,CA,7-13,,0.0,0.0,14.5,12.0,43.7,20.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Xiamen University,,xiamen-university,China,CN,10-18,,0.0,0.0,10.3,9.9,41.9,16.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Yeshiva University,,yeshiva-university,United States,US,72-98,,0.0,0.0,10.3,21.3,32.3,21.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,201-300,Yonsei University,,yonsei-university,South Korea,KR,4-6,,0.0,0.0,10.3,5.8,53.7,23.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Autonomous University of Barcelona,,autonomous-university-of-barcelona,Spain,ES,4-9,,0.0,0.0,0.0,12.1,45.2,20.7
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Beihang University,,beihang-university,China,CN,19-31,,0.0,0.0,10.3,2.1,42.9,17.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Boston College,,boston-college,United States,US,99-119,,0.0,0.0,14.5,14.9,22.9,17.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Catholic University of Korea,,catholic-university-of-korea,South Korea,KR,7-9,,0.0,0.0,10.3,1.5,30.5,39.6
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Central South University,,central-south-university,China,CN,19-31,,0.0,0.0,0.0,3.0,51.7,17.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Chang Gung University,,chang-gung-university,China-Taiwan,TW,3-4,,0.0,0.0,10.3,2.8,34.3,22.9
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Chiba University,,chiba-university,Japan,JP,10-12,,0.0,0.0,14.5,9.4,28.5,17.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,China Agricultural University,,china-agricultural-university,China,CN,19-31,,0.0,0.0,0.0,11.9,41.3,17.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,China University of Geosciences,,china-university-of-geosciences-wuhan,China,CN,19-31,,0.0,0.0,20.5,7.9,25.2,16.8
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Complutense University of Madrid,,complutense-university-of-madrid,Spain,ES,4-9,,19.2,0.0,0.0,9.1,42.3,13.2
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Dalhousie University,,dalhousie-university,Canada,CA,14-16,,12.6,0.0,0.0,13.1,34.5,18.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Dalian University of Technology,,dalian-university-of-technology,China,CN,19-31,,0.0,0.0,10.3,6.9,42.3,17.3
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,East China University of Science and Technology,,east-china-university-of-science-and-technology,China,CN,19-31,,0.0,0.0,10.3,3.7,35.6,17.0
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Ecole Normale Superieure - Lyon,,ecole-normale-superieure-lyon,France,FR,14-18,,0.0,20.0,0.0,11.9,21.6,30.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Ecole Polytechnique,,ecole-polytechnique,France,FR,14-18,,21.8,0.0,10.3,10.1,25.8,23.7
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,ESPCI ParisTech,,espci-paris,France,FR,14-18,,7.3,18.8,0.0,12.7,15.5,32.4
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Federal University of Minas Gerais,,federal-university-of-minas-gerais,Brazil,BR,2-4,,0.0,0.0,10.3,4.2,38.0,19.5
arwu,2026-07-19T13:11:03+00:00,overall,2016,301-400,Federal University of Rio de Janeiro,,federal-university-of-rio-de-janeiro,Brazil,BR,2-4,,0.0,0.0,0.0,8.2,40.7,20.5
